Var1,Var2,Corr,Target,Variables,Correlation,abs(Correlation)
TOPFRONT,USECFAN,0.2101340583580568,KWH,USECFAN,0.31079232352766073,0.31079232352766073
WASHLOAD,USECFAN,0.2455205871585499,KWH,USECFAN,0.31079232352766073,0.31079232352766073
RNSETEMP,USECFAN,0.22884290659283593,KWH,USECFAN,0.31079232352766073,0.31079232352766073
DRYER,USECFAN,0.2681226116194406,KWH,USECFAN,0.31079232352766073,0.31079232352766073
DRYRFUEL,USECFAN,0.23628196689711267,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVCOLOR,USECFAN,0.1947174136815787,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVSIZE3,USECFAN,0.1668925510362572,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVTYPE3,USECFAN,0.16683115790350117,KWH,USECFAN,0.31079232352766073,0.31079232352766073
CABLESAT3,USECFAN,0.17038291722744442,KWH,USECFAN,0.31079232352766073,0.31079232352766073
DIGITSTB3,USECFAN,0.16409928578982286,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PLAYSTA3,USECFAN,0.1732156165770822,KWH,USECFAN,0.31079232352766073,0.31079232352766073
COMBOVCRDVD3,USECFAN,0.1704294546275617,KWH,USECFAN,0.31079232352766073,0.31079232352766073
VCR3,USECFAN,0.16671029593404074,KWH,USECFAN,0.31079232352766073,0.31079232352766073
DVD3,USECFAN,0.16796178501326986,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVAUDIOSYS3,USECFAN,0.16806834391092423,KWH,USECFAN,0.31079232352766073,0.31079232352766073
OTHERSTB3,USECFAN,0.16934901387977377,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVONWD3,USECFAN,0.16661274000222737,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TVONWE3,USECFAN,0.16519549511153225,KWH,USECFAN,0.31079232352766073,0.31079232352766073
WELLPUMP,USECFAN,0.21561103860038566,KWH,USECFAN,0.31079232352766073,0.31079232352766073
FUELHEAT,USECFAN,0.068410588899276,KWH,USECFAN,0.31079232352766073,0.31079232352766073
HEATROOM,USECFAN,0.22573675769108503,KWH,USECFAN,0.31079232352766073,0.31079232352766073
FUELH2O,USECFAN,0.05680676412342055,KWH,USECFAN,0.31079232352766073,0.31079232352766073
WHEATOTH,USECFAN,-0.21265145889573836,KWH,USECFAN,0.31079232352766073,0.31079232352766073
CENACHP,USECFAN,0.2404659994289406,KWH,USECFAN,0.31079232352766073,0.31079232352766073
ACOTHERS,USECFAN,0.21813595570564936,KWH,USECFAN,0.31079232352766073,0.31079232352766073
MAINTAC,USECFAN,0.22359999319465929,KWH,USECFAN,0.31079232352766073,0.31079232352766073
AGECENAC,USECFAN,0.20105748134967666,KWH,USECFAN,0.31079232352766073,0.31079232352766073
ACROOMS,USECFAN,0.2705466452371313,KWH,USECFAN,0.31079232352766073,0.31079232352766073
USECENAC,USECFAN,0.2701721929606826,KWH,USECFAN,0.31079232352766073,0.31079232352766073
THERMAINAC,USECFAN,0.2371883638993675,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PROTHERMAC,USECFAN,0.22567449574684498,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TEMPHOMEAC,USECFAN,0.25645097151589574,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TEMPGONEAC,USECFAN,0.2537490914989763,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TEMPNITEAC,USECFAN,0.25276180352413224,KWH,USECFAN,0.31079232352766073,0.31079232352766073
NUMCFAN,USECFAN,0.6864288943899407,KWH,USECFAN,0.31079232352766073,0.31079232352766073
USECFAN,USECFAN,1.0,KWH,USECFAN,0.31079232352766073,0.31079232352766073
SWIMPOOL,USECFAN,0.2284606933136194,KWH,USECFAN,0.31079232352766073,0.31079232352766073
NOUTLGTNT,USECFAN,0.2130069622611332,KWH,USECFAN,0.31079232352766073,0.31079232352766073
WINDOWS,USECFAN,0.15771738467141802,KWH,USECFAN,0.31079232352766073,0.31079232352766073
USENG,USECFAN,-0.06078390275190831,KWH,USECFAN,0.31079232352766073,0.31079232352766073
ELWARM,USECFAN,0.0866603895413171,KWH,USECFAN,0.31079232352766073,0.31079232352766073
ELWATER,USECFAN,0.06492861156187768,KWH,USECFAN,0.31079232352766073,0.31079232352766073
UGWATER,USECFAN,-0.04809794208013796,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PELHEAT,USECFAN,0.07570596063120477,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PELHOTWA,USECFAN,0.0588747592687788,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PELAC,USECFAN,0.2174697769450644,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PGASHTWA,USECFAN,-0.08310771791364617,KWH,USECFAN,0.31079232352766073,0.31079232352766073
NHSLDMEM,USECFAN,0.07581064783759267,KWH,USECFAN,0.31079232352766073,0.31079232352766073
HUPROJ,USECFAN,-0.25408787869672445,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TOTSQFT,USECFAN,0.21468226632424195,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TOTSQFT_EN,USECFAN,0.20849792327860123,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TOTHSQFT,USECFAN,0.22769640232127314,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TOTCSQFT,USECFAN,0.2878524643477801,KWH,USECFAN,0.31079232352766073,0.31079232352766073
KWH,USECFAN,0.31079232352766073,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TOTALDOL,USECFAN,0.20074547508644103,KWH,USECFAN,0.31079232352766073,0.31079232352766073
KAVALNG,USECFAN,-0.11498382187413056,KWH,USECFAN,0.31079232352766073,0.31079232352766073
PERIODNG,USECFAN,-0.10947285672963122,KWH,USECFAN,0.31079232352766073,0.31079232352766073
SCALENG,USECFAN,-0.1108866556269304,KWH,USECFAN,0.31079232352766073,0.31079232352766073
OA_LAT,USECFAN,0.1775390557531195,KWH,USECFAN,0.31079232352766073,0.31079232352766073
TYPEHUQ,SWIMPOOL,-0.588898344192614,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
CDD30YR,SWIMPOOL,0.02257903950017009,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
KOWNRENT,SWIMPOOL,-0.5558587096994146,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NUMFLRS,SWIMPOOL,-0.6409417092339719,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NUMAPTS,SWIMPOOL,-0.6406884965728351,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
STUDIO,SWIMPOOL,-0.819992721263936,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NAPTFLRS,SWIMPOOL,-0.8195672853529408,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
STORIES,SWIMPOOL,0.7076759849563152,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
BEDROOMS,SWIMPOOL,0.5812466373778421,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NCOMBATH,SWIMPOOL,0.3858553659239594,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
OTHROOMS,SWIMPOOL,0.4797403352922589,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTROOMS,SWIMPOOL,0.6033203310572025,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PRKGPLC1,SWIMPOOL,0.7350930027577715,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
OUTGRILL,SWIMPOOL,0.411945659752472,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
ICE,SWIMPOOL,0.3460024591973969,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
SIZFREEZ,SWIMPOOL,0.25644886788817234,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
DWASHUSE,SWIMPOOL,0.28509349197132583,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
CWASHER,SWIMPOOL,0.5262637586529175,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOPFRONT,SWIMPOOL,0.4651639283853116,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
WASHLOAD,SWIMPOOL,0.4283389627722889,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
RNSETEMP,SWIMPOOL,0.4267801397016129,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
DRYER,SWIMPOOL,0.5235135744620768,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
DRYRFUEL,SWIMPOOL,0.3720429992961035,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVCOLOR,SWIMPOOL,0.32651772285156033,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVSIZE3,SWIMPOOL,0.2799262183070871,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVTYPE3,SWIMPOOL,0.286017185495916,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
CABLESAT3,SWIMPOOL,0.28240369152407907,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
DIGITSTB3,SWIMPOOL,0.27690507244670376,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PLAYSTA3,SWIMPOOL,0.27723780614083526,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
COMBOVCRDVD3,SWIMPOOL,0.2804874304755006,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
VCR3,SWIMPOOL,0.27522656286160174,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
DVD3,SWIMPOOL,0.27163301672345314,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVAUDIOSYS3,SWIMPOOL,0.28180313658514067,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
OTHERSTB3,SWIMPOOL,0.2806436132489278,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVONWD3,SWIMPOOL,0.26352203557409415,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TVONWE3,SWIMPOOL,0.263002098341178,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
WELLPUMP,SWIMPOOL,0.7131281640409031,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
FUELHEAT,SWIMPOOL,-0.07661012529958974,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
HEATROOM,SWIMPOOL,0.5207412110762754,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
FUELH2O,SWIMPOOL,-0.08228829036939764,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
WHEATOTH,SWIMPOOL,-0.4551264068990451,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
CENACHP,SWIMPOOL,0.20376290847974615,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
ACOTHERS,SWIMPOOL,0.17794581243315075,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
MAINTAC,SWIMPOOL,0.20131033548672533,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
AGECENAC,SWIMPOOL,0.1719283111245093,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
ACROOMS,SWIMPOOL,0.3645589391219208,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
USECENAC,SWIMPOOL,0.20816819350008994,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
THERMAINAC,SWIMPOOL,0.2105495097696084,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PROTHERMAC,SWIMPOOL,0.25803694273240996,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TEMPHOMEAC,SWIMPOOL,0.19082992634577958,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TEMPGONEAC,SWIMPOOL,0.184897239163209,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TEMPNITEAC,SWIMPOOL,0.1882760407688375,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NUMCFAN,SWIMPOOL,0.38957677551045944,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
USECFAN,SWIMPOOL,0.2284606933136194,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
SWIMPOOL,SWIMPOOL,1.0,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NOUTLGTNT,SWIMPOOL,0.784178988673415,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
WINDOWS,SWIMPOOL,0.4750105640998036,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
USENG,SWIMPOOL,0.06908067809556022,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
ELWARM,SWIMPOOL,-0.04686524013255724,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
ELWATER,SWIMPOOL,-0.09390188249942615,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
UGWATER,SWIMPOOL,0.07646058645931288,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PELHEAT,SWIMPOOL,-0.06838587014940604,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PELHOTWA,SWIMPOOL,-0.10420838015730932,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PELAC,SWIMPOOL,0.17570013118142003,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PGASHTWA,SWIMPOOL,-0.0009852008170603388,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
NHSLDMEM,SWIMPOOL,0.20262161910114457,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
HUPROJ,SWIMPOOL,-0.5674999995145835,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTSQFT,SWIMPOOL,0.6584355587035737,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTSQFT_EN,SWIMPOOL,0.6337493378554152,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTHSQFT,SWIMPOOL,0.5558669430194811,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTCSQFT,SWIMPOOL,0.3921388751970731,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
KWH,SWIMPOOL,0.3974358845105034,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TOTALDOL,SWIMPOOL,0.4641063423555697,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
KAVALNG,SWIMPOOL,-0.05803543097478253,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
PERIODNG,SWIMPOOL,-0.05632769383576744,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
SCALENG,SWIMPOOL,-0.04882291949182097,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
OA_LAT,SWIMPOOL,-0.0010157860814804913,KWH,SWIMPOOL,0.3974358845105034,0.3974358845105034
TYPEHUQ,NOUTLGTNT,-0.530984822032726,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
CDD30YR,NOUTLGTNT,0.04146281216592951,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
KOWNRENT,NOUTLGTNT,-0.49301443624746333,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NUMFLRS,NOUTLGTNT,-0.5816024146737359,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NUMAPTS,NOUTLGTNT,-0.5813726448007172,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
STUDIO,NOUTLGTNT,-0.7440766294831654,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NAPTFLRS,NOUTLGTNT,-0.7436905810335811,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
STORIES,NOUTLGTNT,0.6334905078834301,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
BEDROOMS,NOUTLGTNT,0.5180307319770997,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NCOMBATH,NOUTLGTNT,0.3316721601029227,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
OTHROOMS,NOUTLGTNT,0.40891591915151787,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTROOMS,NOUTLGTNT,0.527216357697017,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PRKGPLC1,NOUTLGTNT,0.659655891971474,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
OUTGRILL,NOUTLGTNT,0.3561371174195146,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
ICE,NOUTLGTNT,0.3066329421604391,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
SIZFREEZ,NOUTLGTNT,0.2349989174152038,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
DWASHUSE,NOUTLGTNT,0.2395716117154476,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
CWASHER,NOUTLGTNT,0.4783001311779776,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOPFRONT,NOUTLGTNT,0.40911783959034087,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
WASHLOAD,NOUTLGTNT,0.39104580305953385,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
RNSETEMP,NOUTLGTNT,0.3800085941162437,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
DRYER,NOUTLGTNT,0.4749669165089573,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
DRYRFUEL,NOUTLGTNT,0.34424730811189497,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVCOLOR,NOUTLGTNT,0.29367269837059984,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVSIZE3,NOUTLGTNT,0.2507661430562197,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVTYPE3,NOUTLGTNT,0.25277148264957694,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
CABLESAT3,NOUTLGTNT,0.25237927671366855,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
DIGITSTB3,NOUTLGTNT,0.2506542092120356,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PLAYSTA3,NOUTLGTNT,0.2513236401467209,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
COMBOVCRDVD3,NOUTLGTNT,0.25148502071940243,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
VCR3,NOUTLGTNT,0.24783848918064064,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
DVD3,NOUTLGTNT,0.24655152093266486,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVAUDIOSYS3,NOUTLGTNT,0.25334431039028976,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
OTHERSTB3,NOUTLGTNT,0.25236947207426513,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVONWD3,NOUTLGTNT,0.23981118726695538,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TVONWE3,NOUTLGTNT,0.2402081708959006,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
WELLPUMP,NOUTLGTNT,0.6358918666967027,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
FUELHEAT,NOUTLGTNT,-0.07464287235620533,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
HEATROOM,NOUTLGTNT,0.4577123180892794,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
FUELH2O,NOUTLGTNT,-0.08368479281413058,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
WHEATOTH,NOUTLGTNT,-0.41237137028930304,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
CENACHP,NOUTLGTNT,0.18831414712958472,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
ACOTHERS,NOUTLGTNT,0.16836629202062572,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
MAINTAC,NOUTLGTNT,0.18922963771118656,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
AGECENAC,NOUTLGTNT,0.15808121740297867,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
ACROOMS,NOUTLGTNT,0.3280153920372284,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
USECENAC,NOUTLGTNT,0.20325697579695154,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
THERMAINAC,NOUTLGTNT,0.19802484123385022,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PROTHERMAC,NOUTLGTNT,0.23653397491792355,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TEMPHOMEAC,NOUTLGTNT,0.18327979644380876,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TEMPGONEAC,NOUTLGTNT,0.1806406971636974,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TEMPNITEAC,NOUTLGTNT,0.1827536279186484,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NUMCFAN,NOUTLGTNT,0.3391023942058218,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
USECFAN,NOUTLGTNT,0.2130069622611332,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
SWIMPOOL,NOUTLGTNT,0.784178988673415,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NOUTLGTNT,NOUTLGTNT,1.0,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
WINDOWS,NOUTLGTNT,0.40948155628626426,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
USENG,NOUTLGTNT,0.07879365250230404,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
ELWARM,NOUTLGTNT,-0.0317300402746063,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
ELWATER,NOUTLGTNT,-0.08417442467207004,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
UGWATER,NOUTLGTNT,0.08526140662841315,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PELHEAT,NOUTLGTNT,-0.05065066583066197,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PELHOTWA,NOUTLGTNT,-0.09303100454116205,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PELAC,NOUTLGTNT,0.16674338985366238,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PGASHTWA,NOUTLGTNT,0.013738353054841602,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
NHSLDMEM,NOUTLGTNT,0.18348401229740482,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
HUPROJ,NOUTLGTNT,-0.503750782821574,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTSQFT,NOUTLGTNT,0.5689019155731792,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTSQFT_EN,NOUTLGTNT,0.5453274311291088,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTHSQFT,NOUTLGTNT,0.48604841942099775,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTCSQFT,NOUTLGTNT,0.34720713003824927,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
KWH,NOUTLGTNT,0.3549304588576313,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TOTALDOL,NOUTLGTNT,0.38763344619726686,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
KAVALNG,NOUTLGTNT,-0.037478856156684615,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
PERIODNG,NOUTLGTNT,-0.034717695565925154,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
SCALENG,NOUTLGTNT,-0.028549824618921513,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
OA_LAT,NOUTLGTNT,0.0022241779433377195,KWH,NOUTLGTNT,0.3549304588576313,0.3549304588576313
TYPEHUQ,WINDOWS,-0.4756634614082212,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
CDD30YR,WINDOWS,-0.09696892020036776,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
KOWNRENT,WINDOWS,-0.4396806894415887,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NUMFLRS,WINDOWS,-0.4486693046620681,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NUMAPTS,WINDOWS,-0.45204207918616623,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
STUDIO,WINDOWS,-0.49482789213139705,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NAPTFLRS,WINDOWS,-0.48512687994892545,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
STORIES,WINDOWS,0.545867729650288,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
BEDROOMS,WINDOWS,0.5453094071788163,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
NCOMBATH,WINDOWS,0.3809689068455095,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
OTHROOMS,WINDOWS,0.5346962030811859,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOTROOMS,WINDOWS,0.616190097720294,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PRKGPLC1,WINDOWS,0.44253027469965744,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
OUTGRILL,WINDOWS,0.31938854534104283,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
ICE,WINDOWS,0.26576779960753616,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
SIZFREEZ,WINDOWS,0.22419210473716003,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
DWASHUSE,WINDOWS,0.2663475675817328,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
CWASHER,WINDOWS,0.3967864663599939,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TOPFRONT,WINDOWS,0.38516922435589973,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
WASHLOAD,WINDOWS,0.3608465212048678,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
RNSETEMP,WINDOWS,0.31707696155308274,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
DRYER,WINDOWS,0.39499543059016423,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
DRYRFUEL,WINDOWS,0.2815323132587819,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVCOLOR,WINDOWS,0.2795312403648353,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVSIZE3,WINDOWS,0.24973997261516306,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVTYPE3,WINDOWS,0.24955341775808382,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
CABLESAT3,WINDOWS,0.2448391580047153,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
DIGITSTB3,WINDOWS,0.24033821363026356,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
PLAYSTA3,WINDOWS,0.23909445685309794,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
COMBOVCRDVD3,WINDOWS,0.24323311360669578,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
VCR3,WINDOWS,0.23894420437800915,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
DVD3,WINDOWS,0.23613635564603078,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVAUDIOSYS3,WINDOWS,0.24477115776628197,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
OTHERSTB3,WINDOWS,0.24252764490904843,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVONWD3,WINDOWS,0.22216635169470458,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
TVONWE3,WINDOWS,0.22237038307412102,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
WELLPUMP,WINDOWS,0.45970127742124783,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
FUELHEAT,WINDOWS,-0.08101107670171784,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
HEATROOM,WINDOWS,0.5488592554086199,KWH,WINDOWS,0.3124686452406085,0.3124686452406085
